frame.number$frame.time$frame.len$eth.src$eth.dst$ip.src$ip.dst$ip.proto$ip.len$tcp.len$tcp.srcport$tcp.dstport$_ws.col.Info
46$Apr 10, 2020 16:27:50.572471041 IST$66$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.166.74$192.168.0.106$6$52$0$443$59102$443 → 59102 [ACK] Seq=40 Ack=142 Win=256 Len=0 TSval=1549245137 TSecr=2875491609
47$Apr 10, 2020 16:27:50.633786918 IST$162$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.166.74$192.168.0.106$6$148$96$443$59102$Application Data
48$Apr 10, 2020 16:27:50.633825043 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.166.74$6$52$0$59102$443$59102 → 443 [ACK] Seq=142 Ack=136 Win=501 Len=0 TSval=2875491741 TSecr=1549245196
49$Apr 10, 2020 16:27:50.634319444 IST$696$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.166.74$192.168.0.106$6$682$630$443$59102$Application Data
50$Apr 10, 2020 16:27:50.634337363 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.166.74$6$52$0$59102$443$59102 → 443 [ACK] Seq=142 Ack=766 Win=501 Len=0 TSval=2875491741 TSecr=1549245196
51$Apr 10, 2020 16:27:50.634561007 IST$318$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.166.74$192.168.0.106$6$304$252$443$59102$Application Data
52$Apr 10, 2020 16:27:50.634573955 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.166.74$6$52$0$59102$443$59102 → 443 [ACK] Seq=142 Ack=1018 Win=501 Len=0 TSval=2875491741 TSecr=1549245197
53$Apr 10, 2020 16:27:50.635185638 IST$112$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.166.74$192.168.0.106$6$98$46$443$59102$Application Data
54$Apr 10, 2020 16:27:50.635200572 IST$66$98:22:ef:d5:cc:2f$68:ff:7b:9c:eb:36$192.168.0.106$172.217.166.74$6$52$0$59102$443$59102 → 443 [ACK] Seq=142 Ack=1064 Win=501 Len=0 TSval=2875491742 TSecr=1549245197
55$Apr 10, 2020 16:27:50.635212178 IST$105$68:ff:7b:9c:eb:36$98:22:ef:d5:cc:2f$172.217.166.74$192.168.0.106$6$91$39$443$59102$Application Data
